post_id	make	model	year	odometer	vin	title_status	cylinders	crumb_area	crumb_subarea	price
6840858286			2001			clean	6 cylinders	atlanta	otp south	2800
6846083760			2006	132000	1FTRX12526FA82904	clean	8 cylinders	atlanta	otp south	17500
6846057945			2013	83500		clean	4 cylinders	atlanta	atlanta	19996
6846432740			2006			clean	8 cylinders	atlanta	atlanta	1400
6846282788				81583	1Z67J4S404903	clean	8 cylinders	atlanta	otp east	28500
6846385016			2003	20000		clean	8 cylinders	missoula		9500
6845598994			2003,2010	1	8705F1758475	clean	6 cylinders	missoula		3450
6846388908	subaru	tribeca	2007			clean	6 cylinders	missoula		8200
6845972057	subaru	forester	2014			rebuilt		missoula		11500
6845298763			2014	99000	3vwpl7aj0em614831	clean		missoula		8700
6845852556			1998	166195		clean	8 cylinders	missoula		1800
6846512970			2000			clean		atlanta	atlanta	12000
6846785966			2011			clean		atlanta	atlanta	5499
6846744613			2000			missing	4 cylinders	atlanta	atlanta	2500
6846530460			2003			clean		atlanta	atlanta	13200
6823955783				49000	JN1AZ44E29M405230	clean	6 cylinders	atlanta	otp west	17995
6846650449			1999	397046		clean	8 cylinders	atlanta	otp east	7400
6846791495			2001	228172		clean	6 cylinders	atlanta	otp north	3900
6846644548			2000			clean	8 cylinders	atlanta	atlanta	1500
6846817362			1990			clean	8 cylinders	atlanta	otp south	3500
6846438680						clean	8 cylinders	atlanta	otp west	1
6846442958	subaru	legacy-outback	2001	160000		clean	4 cylinders	atlanta	atlanta	4990
6846747832			1996	280000	1gcek19s1te186665	clean	8 cylinders	atlanta	atlanta	6299
6846739131	subaru	wrx	2014	60000		clean	4 cylinders	atlanta	atlanta	17000
6846500061	subaru	loyale	1990	53000		clean	4 cylinders	atlanta	atlanta	3500
6846709617			2008			parts only		atlanta	atlanta	1200
6846842650			2014	36524	2G1WA5E37E1175390	clean	6 cylinders	atlanta	atlanta	7500
6846762779			2005			clean		atlanta	otp south	1900
6846772242				122000		clean	4 cylinders	atlanta	otp south	3900
6846654948			2011	130		clean	8 cylinders	atlanta	otp south	19800
6846450573			2004			clean		atlanta	otp west	5750
6846632008			2006			clean		atlanta	otp west	6000
6846694420			2013	522034	1M1AW09Y5DM025972	clean	6 cylinders	atlanta	otp west	35000
6846469173			2002			clean		atlanta	otp north	4600
6846682400			2002,2004,2000,1999			clean		atlanta	atlanta	700
6846455963			1990	99566		clean		atlanta	otp east	23000
6846639048			2006	152882		clean	4 cylinders	atlanta	otp north	2600
6846482266			2004			clean		atlanta	atlanta	175
6846519824			2004	435000		clean	8 cylinders	atlanta	otp north	8500
6846587880			2003			clean		atlanta	atlanta	500
6829696249			2003			salvage		atlanta	atlanta	975
6846638867	subaru	outback	2009			clean	4 cylinders	atlanta	otp north	6999
6846470299			2000			clean	4 cylinders	atlanta	otp south	4600
6846716368			2004			clean	8 cylinders	atlanta	atlanta	2500
6846499740			2003			clean	6 cylinders	atlanta	atlanta	800
6846548541			1994	96000		clean	8 cylinders	atlanta	atlanta	4800
6846778833				202135		clean	6 cylinders	atlanta	atlanta	3900
6846768588			2008	21000	1GBE4C3G58F417406	clean	8 cylinders	minneapolis	hennepin co	39250
6846750354				78000		clean	6 cylinders	minneapolis	anok/chis/isa	18500
6846498362			1996	192000		clean	8 cylinders	minneapolis	ramsey co	2000
6846603721	subaru	sti-wrx	2015	39000		clean	4 cylinders	minneapolis	hennepin co	26500
6847194194			2004	176000		rebuilt		minneapolis	ramsey co	2000
6846525034			1994			clean	8 cylinders	minneapolis	hennepin co	550
6847198565			2003	200000		clean	6 cylinders	minneapolis	anok/chis/isa	2800
6846953118						clean	3 cylinders	minneapolis	ramsey co	3000
6847262102			2005	120000		clean	6 cylinders	minneapolis	dakota/scott	2000
6846920396			2016	46500		clean		minneapolis	hennepin co	13900
6846905498			2006	400000	1XP5DU9X26N661265	clean	6 cylinders	minneapolis	dakota/scott	38300
6847259106			2002	142000		clean	8 cylinders	minneapolis	carv/sher/wri	7500
6847066017						clean		minneapolis	anok/chis/isa	2200
6847259510			2013	7800		clean	8 cylinders	minneapolis	anok/chis/isa	40000
6846810089	subaru	outback	2013	152000		clean	4 cylinders	minneapolis	carv/sher/wri	9000
6846500984						clean	4 cylinders	minneapolis	ramsey co	5200
6846790235			2013	145		clean		minneapolis	anok/chis/isa	9450
6846735364			2007	15000		clean	8 cylinders	minneapolis	anok/chis/isa	29500
6847169522			2006	110950		clean	4 cylinders	minneapolis	ramsey co	3650
6846665819			2005	130000	2G2FV22PXS2236985	clean	8 cylinders	minneapolis	dakota/scott	4000
6847193073			2014	164000		clean	4 cylinders	minneapolis	anok/chis/isa	6250
6846468883			2004	191000		clean	4 cylinders	minneapolis	hennepin co	3000
6847211555			2009			lien		minneapolis	carv/sher/wri	24000
6846497170			2006,2014	181857		clean		minneapolis	washington/WI	1950
6846873460			2010		138	clean	8 cylinders	minneapolis	anok/chis/isa	21900
6847067476			2005	139000		clean	8 cylinders	minneapolis	hennepin co	8000
6846803207			2005	72000		clean		minneapolis	hennepin co	20999
6846972230			2015	47000		clean	6 cylinders	minneapolis	carv/sher/wri	20000
6847170630			2013	96000		salvage		minneapolis	hennepin co	13000
6847107378			2003			clean		minneapolis	washington/WI	6000
6847095102			2017			clean	6 cylinders	minneapolis	hennepin co	1200
6846510104			2000	106336		clean	8 cylinders	minneapolis	washington/WI	6000
6847123947			2005	130000		rebuilt	4 cylinders	minneapolis	washington/WI	2200
6847183321			2004	128000		clean	8 cylinders	minneapolis	dakota/scott	15000
6846971088			2006	181000		salvage	8 cylinders	minneapolis	washington/WI	4000
6846484973			2012			clean	8 cylinders	minneapolis	anok/chis/isa	19000
6846088558				8308	7F01C1166467	clean	8 cylinders	minneapolis	carv/sher/wri	16500
6847102861			2004	144000		clean	6 cylinders	minneapolis	ramsey co	1400
6846892860			2013	127000		clean	4 cylinders	minneapolis	anok/chis/isa	12500
6847102567			2003			clean		minneapolis	dakota/scott	1350
6846646122			2011			clean	5 cylinders	minneapolis	anok/chis/isa	4950
6846688637			2013			clean		minneapolis	carv/sher/wri	8400
6847079288	subaru	forester	2006	188000	JF1SG63646H702569	clean	4 cylinders	minneapolis	anok/chis/isa	5800
6846685848			2004			clean		minneapolis	carv/sher/wri	5900
6847052103			2008	116000		clean	6 cylinders	minneapolis	ramsey co	4600
6846667696				63000		clean	8 cylinders	minneapolis	hennepin co	17500
6846441598			2014	41582		clean	8 cylinders	minneapolis	hennepin co	52995
6846687021			2004			clean		minneapolis	carv/sher/wri	5900
6846455406			2005	171000		clean	6 cylinders	minneapolis	hennepin co	3500
6847107374			1997			clean	8 cylinders	atlanta	otp east	3500
6846959375			2000	317000		clean	8 cylinders	atlanta	atlanta	3500
6847031665			2000,2004,2003,2001			clean	8 cylinders	atlanta	atlanta	3500
6847254126			2006	178000		clean	8 cylinders	atlanta	otp south	6000
6847224313			2012	74000		clean	4 cylinders	atlanta	otp south	9000
6846928308			2000			clean		atlanta	otp north	6500
6847062288			2011	132450		clean	8 cylinders	atlanta	atlanta	21000
6847159866	subaru	sti-wrx	2005	100764		clean	4 cylinders	atlanta	otp east	11500
6847139695			2004			clean		atlanta	otp east	1000
6846971577			1990	178000		clean	6 cylinders	atlanta	otp north	7500
6847211599				653000		clean		atlanta	atlanta	38500
6847223555				145000	WDBDA2801HF330898	clean	4 cylinders	atlanta	atlanta	2200
6846873029			2003	15000		clean	8 cylinders	atlanta	atlanta	5800
6847183114			2007	140000		clean	8 cylinders	atlanta	atlanta	7500
6846848280			2008	142098		clean	5 cylinders	atlanta	atlanta	4000
6847170004				86000		clean	5 cylinders	atlanta	atlanta	4500
6846972466			2007	645000		clean		atlanta	otp north	19000
6847051071			2012	113200		clean	6 cylinders	atlanta	atlanta	9500
6847163640						clean	6 cylinders	atlanta	otp north	6000
6846976635						clean		atlanta	otp west	1205
6847028842						clean		atlanta	otp north	17999
6846909143			2004			clean		atlanta	otp north	1600
6847081831			2009	84990		clean	6 cylinders	atlanta	atlanta	8790
6847027314			2011	126200		clean	6 cylinders	atlanta	atlanta	8700
6847216894			2007	158000		clean		atlanta	otp north	13200
6847205897			2005	117000		clean	4 cylinders	missoula		6500
6846525643						clean		missoula		2500
6846958818			2001	300000		missing	8 cylinders	missoula		3000
6847046743			2012,2014			clean		missoula		13000
6847449425						clean	8 cylinders	atlanta	otp west	1250
6847294094			2008	129000	JTHBL46F585078418	clean	8 cylinders	atlanta	otp north	11995
6847265179	subaru	legacy	2010	154		clean	4 cylinders	atlanta	atlanta	4800
6847312807	subaru	legacy-outback	2001	160000		clean	4 cylinders	atlanta	atlanta	4990
6847514336			2005			clean	8 cylinders	atlanta	atlanta	3900
6847485550	subaru	forester	2002	86400		clean	4 cylinders	atlanta	atlanta	6500
6847448706				83000	C2546F149422	clean	8 cylinders	atlanta	otp west	9000
6847535625			2006	120000		clean	8 cylinders	atlanta	otp south	6800
6847273523			1999	133961		clean	4 cylinders	atlanta	otp south	1000
6847346986						clean	8 cylinders	atlanta	atlanta	15500
6847614899			2013			clean		atlanta	otp north	14000
6847307442						clean	8 cylinders	atlanta	atlanta	35000
6847439117			2013,2010			clean		atlanta	otp north	1
6847483306						clean	4 cylinders	atlanta	atlanta	9700
6847460315			2006	152885		clean		atlanta	otp north	2600
6847472742						clean	8 cylinders	atlanta	otp north	12000
6847325484			2016			clean		atlanta	atlanta	500
6847326505			2002			clean	4 cylinders	atlanta	otp north	4900
6847524250			2014			clean		atlanta	otp north	9200
6847537627				70000		clean	8 cylinders	atlanta	atlanta	8500
6847340117				81385		clean	8 cylinders	atlanta	otp west	14900
6847472448	subaru	outback	2002			clean	4 cylinders	atlanta	otp east	6995
6847542869				42000	ZARBA1161043326	clean	4 cylinders	atlanta	atlanta	9950
6829430532			2013	11663	1542727747	clean	4 cylinders	atlanta	atlanta	12999
6847562529			2004	85000	1237T55436721	clean	8 cylinders	atlanta	otp north	19995
6847547340	subaru	tribeca	2011	43750	4S4WX9GD6B4400638	clean	6 cylinders	atlanta	otp north	14500
6847526164			2011			clean		atlanta	atlanta	5499
6847561855			2014	81345		clean	6 cylinders	atlanta	atlanta	12500
6847300775				26000		clean	8 cylinders	minneapolis	anok/chis/isa	20000
6847954384			2005	143000		clean	6 cylinders	minneapolis	hennepin co	7499
6838220972			2005	79000		clean	4 cylinders	minneapolis	ramsey co	9999
6847336275			2012	90300		clean		minneapolis	hennepin co	5300
6847694099			2008			clean		minneapolis	dakota/scott	8000
6847363331			2005	151000		clean	8 cylinders	minneapolis	hennepin co	2500
6847318626			2011	137000	2CNALBEC4B6428380	clean	4 cylinders	minneapolis	washington/WI	7800
6848001500			2005	107000	2GCEK13T951193336	rebuilt		minneapolis	hennepin co	15000
6847279763			2014	47500	WDDGF8AB5ER309368	clean	6 cylinders	minneapolis	hennepin co	16499
6847939795			2009	212298		clean	6 cylinders	minneapolis	dakota/scott	4600
6847308271						clean		minneapolis	dakota/scott	10500
6848074191			2006	145000		clean	4 cylinders	minneapolis	hennepin co	2300
6847470609			2017		5XYPGDA54HG324733	salvage	6 cylinders	minneapolis	washington/WI	19995
6847301098			1996	197000		clean	8 cylinders	minneapolis	washington/WI	9100
6847550815				57000	C19A64602	clean	6 cylinders	minneapolis	hennepin co	6500
6847996367			2001	91000		clean	6 cylinders	minneapolis	dakota/scott	5600
6847787312			2006	135700		clean	4 cylinders	minneapolis	hennepin co	5000
6847708258			2007			clean		minneapolis	dakota/scott	1200
6847296069			2001			clean	8 cylinders	minneapolis	carv/sher/wri	4250
6837421976			2011			salvage		minneapolis	carv/sher/wri	8000
6847765710			2007	159300	2b3ka73w37h685259	lien	8 cylinders	minneapolis	anok/chis/isa	10500
6847975970			2007	90300		clean	8 cylinders	minneapolis	hennepin co	23500
6847322691			1999			clean	6 cylinders	minneapolis	anok/chis/isa	2300
6847634318			2011	98573	2G1WB5EK8B1270976	clean	6 cylinders	minneapolis	washington/WI	6700
6847499005			2007	120989	3VWEF71K67M169666	clean	5 cylinders	minneapolis	hennepin co	4400
6847599651			2015	42816	jtdkn3du2f1888231	clean	4 cylinders	minneapolis	hennepin co	15900
6848054770			2003	199750		clean	6 cylinders	minneapolis	hennepin co	2850
6847790037			2001			clean	6 cylinders	minneapolis	hennepin co	3000
6847864810						clean		minneapolis	hennepin co	35000
6848031062			1995	121000		clean	8 cylinders	minneapolis	anok/chis/isa	9000
6847651699			1990		Xxxxxx	clean	6 cylinders	minneapolis	carv/sher/wri	4500
6847309608			1996	154798		clean	8 cylinders	minneapolis	carv/sher/wri	2100
6847918356			2010	127000		salvage		minneapolis	dakota/scott	6400
6847909524			1996	216000		clean	8 cylinders	minneapolis	ramsey co	2500
6847983195			2006	90531		clean	4 cylinders	minneapolis	hennepin co	6500
6847694726			2004		1FUJA6CG34LM11306	clean		minneapolis	hennepin co	9000
6847271471			2010	155077		clean	8 cylinders	minneapolis	hennepin co	13000
6848057767			2002	105000		clean		minneapolis	hennepin co	3500
6847985535			2004	270000		clean		minneapolis	anok/chis/isa	1900
6847313853			2008	240000		clean	4 cylinders	minneapolis	ramsey co	3000
6847857386			2011	182000		clean	6 cylinders	minneapolis	ramsey co	11750
6848095285			1999	77000		clean	8 cylinders	minneapolis	hennepin co	7800
6847441043			2015	35000	55SWF4KB9FU039337	clean	4 cylinders	minneapolis	ramsey co	25000
6847563327			2002	78000		clean	8 cylinders	minneapolis	dakota/scott	5100
6847915308			2004	152000		clean	8 cylinders	minneapolis	hennepin co	9600
6847749323			2007	179650	1gnfk16317j204331	clean	8 cylinders	minneapolis	carv/sher/wri	6750
6848110254			2004,2012,2016,2009,2001,2002,2015,2008,2013,2011,2005,2000,2010,2006,2003,2014,2007	130000	WDCYR49E64X145047	clean	8 cylinders	minneapolis	hennepin co	38000
6848092344			2008	127000		clean	6 cylinders	minneapolis	washington/WI	7995
6847860759	subaru	outback	2001	1700		clean		minneapolis	anok/chis/isa	30495
6847898548			2007	140000		clean	6 cylinders	minneapolis	hennepin co	18500
6847883614			2002	140000		clean	8 cylinders	atlanta	otp north	8900
6847929659			2001			clean	4 cylinders	atlanta	atlanta	4500
6848040927			1998			clean		atlanta	atlanta	1
6847769434			1993	117000		clean	8 cylinders	atlanta	atlanta	2100
6847672844			2005	130000		clean		atlanta	atlanta	2000
6847812910			2009	147000	view picture	clean	8 cylinders	atlanta	atlanta	13985
6847981484						clean	8 cylinders	atlanta	atlanta	30000
6847777436						clean		atlanta	atlanta	1400
6848008015			2007	140000		clean		atlanta	atlanta	7800
6848025042				159000	Zz	clean	8 cylinders	atlanta	atlanta	6500
6847673106			2000	136000		clean	8 cylinders	atlanta	atlanta	5800
6847812422			1993			clean	6 cylinders	atlanta	otp north	2200
6847706229			2007		SALAE25467A421277	clean	8 cylinders	atlanta	atlanta	6950
6847888930			1999	322000		clean	6 cylinders	atlanta	atlanta	1600
6847734105			2013	147842		clean		atlanta	atlanta	25000
6847706520						clean		atlanta	otp north	115000
6848018442			2011	111000	4JGBB2FB8BA630879	clean	6 cylinders	atlanta	otp north	11500
6847933980			2008			clean		atlanta	atlanta	40000
6847780248			2007	132000		clean	6 cylinders	atlanta	otp east	7500
6848042262			2002			clean	8 cylinders	atlanta	atlanta	6500
6847823789			2014			clean	6 cylinders	atlanta	atlanta	17500
6847951311			2007	104025	1G1ZS58N37F270581	clean	6 cylinders	atlanta	atlanta	3950
6848072576			1999			clean		atlanta	otp west	8750
6847820094			2009	89000		clean	6 cylinders	atlanta	otp east	8500
6848070654			2007	193000		clean	8 cylinders	atlanta	otp east	5000
6847825682	subaru	forester	2011	92500	JF2SHBDC6BH775183	clean	4 cylinders	atlanta	atlanta	10260
6848082852			2000			clean	8 cylinders	atlanta	otp east	15900
6848061686			1997	167000		clean	8 cylinders	atlanta	otp north	5000
6848029363	subaru	forester	2001			clean	4 cylinders	atlanta	otp north	1600
6847730962			2003	204835		clean	8 cylinders	atlanta	atlanta	7500
6847802936						salvage	8 cylinders	missoula		1500
6847793675	subaru	outback	2009	179000		clean	4 cylinders	missoula		10000
6847349246	subaru	outback	2017	13050		clean		missoula		27000
6848080329			2001	150000		clean	6 cylinders	missoula		300
6848449602	subaru	legacy-outback	2001	160000		clean	4 cylinders	atlanta	atlanta	4990
6848140476	subaru	legacy	2011	171509		clean	4 cylinders	atlanta	atlanta	5500
6848135518			1997	235392		clean	6 cylinders	atlanta	atlanta	9559
6848266434			2012,2015	129000	138378A157886	clean	8 cylinders	atlanta	atlanta	35900
6848347938					See photos	clean	8 cylinders	atlanta	atlanta	12000
6848418446			2016	76856		clean	4 cylinders	atlanta	otp east	17500
6848227167						clean	8 cylinders	atlanta	otp east	3750
6848367054			2011			clean		atlanta	atlanta	5499
6848170144						missing	8 cylinders	atlanta	otp south	5500
6848395311			2005	156000		clean	6 cylinders	atlanta	atlanta	4000
6848424300			2015	55500	1FTFW1EG1FFA83738	clean	6 cylinders	atlanta	otp north	43000
6848384820			2001			clean	6 cylinders	atlanta	otp south	2500
6848385485						clean	8 cylinders	atlanta	otp west	16000
6848364100			2014			clean	6 cylinders	atlanta	otp south	25500
6848410945			1994	121000		clean	8 cylinders	atlanta	otp east	7500
6848428398						lien		atlanta	otp south	9850
6848268032			2004			clean		atlanta	atlanta	3
6848457142			2010,2001	0		clean	6 cylinders	atlanta	atlanta	1
6848212090			1994			clean		atlanta	otp west	2900
6848171677						clean		atlanta	otp south	8000
6848453909			2006	132000	1FTRX12526FA82904	clean	8 cylinders	atlanta	otp north	15500
6848489317			2013	79000	WDDGF8AB8DA776927	clean		atlanta	atlanta	12999
6848177907	subaru	wrx	2016	44000		clean	4 cylinders	atlanta	atlanta	22500
6848416994			2007	104025	1G1ZS58N37F270581	clean	6 cylinders	atlanta	atlanta	3950
6848323374			2013	92200	1ZVBP9FF5D5248832	clean	8 cylinders	atlanta	otp north	15800
6848457512			2006	132000	1FTRX12526FA82904	clean	8 cylinders	atlanta	otp south	15500
6848349921			1991	66000		clean	4 cylinders	atlanta	otp north	6500
6848325821			2013	108274	1GKNVJKD9DJ168324	clean	6 cylinders	atlanta	otp east	12700
6848131260					xx	clean	other	atlanta	otp north	1
6848307964			2009	220		clean	6 cylinders	atlanta	atlanta	2950
6848125584			2005	70600		clean	8 cylinders	atlanta	otp north	9500
6848302107			2016			missing	8 cylinders	atlanta	otp north	12500
6848455822						clean		minneapolis	ramsey co	1000
6848294638			2008	135000		clean	4 cylinders	minneapolis	ramsey co	3600
6848833953			1998	154500		clean	8 cylinders	minneapolis	dakota/scott	4800
6835991269			1999	131000		clean	6 cylinders	minneapolis	ramsey co	4000
6848329687			2002	266868		clean	8 cylinders	minneapolis	dakota/scott	2499
6848306681			1998			salvage	8 cylinders	minneapolis	washington/WI	2000
6848177869				95000	6Y87Z156510	clean	8 cylinders	minneapolis	dakota/scott	15500
6848145485			2000			clean		minneapolis	anok/chis/isa	1650
6848129688			2000			clean		minneapolis	hennepin co	3899
6848193622			2010	141		clean	6 cylinders	minneapolis	ramsey co	4300
6848732731			2013	91000	2GNFLGEK4D6232612	clean	4 cylinders	minneapolis	washington/WI	11900
6848207659			2001			clean		minneapolis	carv/sher/wri	10000
6848844182			2009	70000		clean	4 cylinders	minneapolis	ramsey co	4295
6848729101			1998	125000		salvage	6 cylinders	minneapolis	anok/chis/isa	800
6848223135						clean		minneapolis	anok/chis/isa	4500
6848215975			2010,2012,2015			parts only	8 cylinders	minneapolis	anok/chis/isa	4950
6848134285			2000	125000		clean	8 cylinders	minneapolis	carv/sher/wri	9000
6848725857	subaru	sti	2005			rebuilt		minneapolis	washington/WI	13000
6848580514			2002	250		clean		minneapolis	hennepin co	2600
6848343225			2006			clean		minneapolis	hennepin co	32400
6848420015	subaru	impreza-sti-wrx	2006	183000	JF1GD70656L517419	clean	4 cylinders	minneapolis	ramsey co	11000
6848342281				100000		clean	4 cylinders	minneapolis	hennepin co	5950
6848482451			2014	47861	1G1JC6SH3E4232974	clean	4 cylinders	minneapolis	hennepin co	7500
6848708762			2016			clean	4 cylinders	minneapolis	hennepin co	18500
6848680047	subaru	impreza-wrx	2012,2013,2006	183023	JF1GD79676G505252	clean	4 cylinders	minneapolis	ramsey co	5000
6848314716			2013			clean		minneapolis	carv/sher/wri	8400
6848419288			2005	153700		clean		minneapolis	dakota/scott	4000
6848438975				220000	1GCEK14T34Z270335	clean	8 cylinders	minneapolis	anok/chis/isa	7500
6848668697			2012	35000		clean	6 cylinders	minneapolis	carv/sher/wri	1
6848456913			2007			clean		minneapolis	hennepin co	2750
6848156884						clean	8 cylinders	minneapolis	carv/sher/wri	3500
6848870849			1990			clean		minneapolis	hennepin co	4000
6848138430			2005	130000		clean	6 cylinders	minneapolis	hennepin co	10599
6848214119			1999	123000		clean	8 cylinders	minneapolis	carv/sher/wri	9500
6848483880				44000		clean	8 cylinders	minneapolis	ramsey co	14900
6848883833			1994	43000		clean	6 cylinders	minneapolis	washington/WI	30000
6848438579			2008			rebuilt	4 cylinders	minneapolis	ramsey co	3825
6848451396				260000	1D4GP24R25B289881	clean	6 cylinders	minneapolis	anok/chis/isa	200
6848233097	subaru	outback	2011	155		clean	4 cylinders	minneapolis	dakota/scott	7995
6848610855			2007	103000		clean		minneapolis	hennepin co	42000
6848762254			2005		WDBRH81JX5F683611	clean	6 cylinders	minneapolis	ramsey co	3000
6848454435			1997	165000		clean	4 cylinders	minneapolis	washington/WI	900
6848333358			2017	300000		lien	4 cylinders	minneapolis	washington/WI	240000
6848528166			2004	220000		clean	6 cylinders	minneapolis	dakota/scott	2950
6848745208			2002	172000		clean		minneapolis	ramsey co	3000
6848849197			2010			clean	6 cylinders	atlanta	atlanta	3200
6848711424						clean	6 cylinders	atlanta	otp north	5200
6848609057			2011	101600	WDAPF4CC9B9483922	clean	6 cylinders	atlanta	atlanta	18900
6848637607				24000	4356738976543	clean		atlanta	atlanta	5500
6848898005			2004	124268		clean	8 cylinders	atlanta	otp west	10500
6848885582			2009	139500		clean	8 cylinders	atlanta	atlanta	15900
6848841503			2008			clean		atlanta	otp east	9000
6848706368						clean	6 cylinders	atlanta	atlanta	7300
6848611196						clean	8 cylinders	atlanta	otp north	3500
6848885050			1990	135000	SALLDVAB7FA365089	clean	4 cylinders	atlanta	otp north	24900
6848856865						clean	8 cylinders	atlanta	atlanta	1
6848729229			2004			clean	8 cylinders	atlanta	otp north	6000
6848849100			2004			clean		atlanta	otp west	5750
6848798939			2009			clean	8 cylinders	atlanta	atlanta	9995
6848671570			2014	81786	1ZVBP8CF2E5290123	clean	8 cylinders	atlanta	atlanta	18250
6848844550						clean	8 cylinders	atlanta	otp south	2500
6848857549						clean	8 cylinders	atlanta	atlanta	8500
6848887909			1997	176000		clean	8 cylinders	atlanta	otp north	5000
6848602623			1991			clean		atlanta	otp south	2000
6848872315			2007			clean	8 cylinders	atlanta	otp north	7800
6848559701			2009	220000		clean	8 cylinders	atlanta	atlanta	8500
6848655911			2004			clean	6 cylinders	atlanta	atlanta	3500
6848746879			1997			clean		atlanta	atlanta	3000
6848587494			2003	127000		clean	8 cylinders	atlanta	atlanta	2500
6848820672			2000	171210	3C3EL55H0YT214238	clean	6 cylinders	atlanta	otp south	975
6848367585						clean		atlanta	otp west	5000
6848457411						clean		atlanta	otp east	850
6848669337				199000		clean	6 cylinders	atlanta	otp north	2800
6837315541						clean		atlanta	otp north	7900
6848858014			2010			clean		atlanta	atlanta	15000
6848626770				217000		clean	8 cylinders	atlanta	atlanta	4000
6848722963			2001	7200		clean	6 cylinders	atlanta	otp south	4897
6848774160			2007	104025	1G1ZS58N37F270581	clean	6 cylinders	atlanta	atlanta	3950
6848310253						missing	8 cylinders	atlanta	atlanta	2700
6848800506				140000		clean	8 cylinders	atlanta	otp west	4500
6848887792			2004	35000		clean		atlanta	atlanta	14500
6848515719						clean	other	atlanta	otp west	1800
6848860359	subaru	tribeca	2006	183500		clean		atlanta	otp north	4500
6848781757						clean		atlanta	atlanta	16500
6848758601			2007			clean		atlanta	otp east	8500
6848800143				140000		clean	8 cylinders	atlanta	otp west	3500
6848646220			2005			clean		atlanta	atlanta	5200
6848678801				253000		clean	5 cylinders	atlanta	atlanta	4200
6848615798			2012	145000		clean	4 cylinders	atlanta	otp east	7000
6849046387	subaru	forester-xt	2017	26850		clean	4 cylinders	atlanta	otp north	26000
6848955662	subaru	legacy-outback	2001	160000		clean	4 cylinders	atlanta	atlanta	4490
6849100086				100000		clean	8 cylinders	atlanta	otp south	11600
6848922096			2003	58000		lien	8 cylinders	atlanta	atlanta	22000
6849060543			2006	152883		clean	4 cylinders	atlanta	otp north	2900
6849110218			2007	800000		clean	6 cylinders	atlanta	atlanta	19999
6849100794			2010	237550		clean	4 cylinders	atlanta	atlanta	4500
6849093058				91000		clean	4 cylinders	atlanta	otp north	5500
6849109693			2011			rebuilt		atlanta	atlanta	10900
6849171951			2012			clean	8 cylinders	atlanta	otp north	27000
6849065094			2002,2007			clean		atlanta	atlanta	5000
6849093031						clean	8 cylinders	atlanta	atlanta	25000
6848922369						clean	8 cylinders	atlanta	atlanta	8500
6849044630			2016	26701		clean	4 cylinders	atlanta	otp north	26200
6849097571			2006	947000		clean	6 cylinders	atlanta	atlanta	39950
6848976763			1997			clean	6 cylinders	atlanta	atlanta	7500
6849011876			1998	214000		clean	8 cylinders	atlanta	otp east	9500
6849081291			2007			clean	4 cylinders	atlanta	atlanta	5750
6849106138			2005			clean	8 cylinders	atlanta	otp south	19000
6849188956			2003			lien	6 cylinders	atlanta	otp south	4800
6848949097			2016	7600	1c4hjwfg7gl220834	clean	6 cylinders	atlanta	atlanta	49900
6849197647			1992	102000		clean	6 cylinders	atlanta	otp north	5500
6848952586			2010,2012			clean	6 cylinders	atlanta	atlanta	49900
6848966710				167000		clean	6 cylinders	atlanta	otp north	3000
6849490146			2012		12259	clean	6 cylinders	minneapolis	anok/chis/isa	9500
6849169867			2007	150000		clean	4 cylinders	minneapolis	carv/sher/wri	900
6849554464			1999			clean	8 cylinders	minneapolis	ramsey co	7500
6849561561			2001	197		clean	8 cylinders	minneapolis	dakota/scott	4000
6849066432			2013			clean		minneapolis	anok/chis/isa	35000
6849460728			2016,2015			clean		minneapolis	dakota/scott	2200
6848906178						missing	6 cylinders	minneapolis	washington/WI	2500
6849453198			1993	151000		clean	6 cylinders	minneapolis	dakota/scott	5700
6849009901			2011			clean		minneapolis	hennepin co	17000
6849227915			2006	199000		clean	8 cylinders	minneapolis	ramsey co	6400
6849081588			2012	51870		missing	6 cylinders	minneapolis	washington/WI	1895
6849491605			2005	210000		clean	8 cylinders	minneapolis	anok/chis/isa	4000
6849438099			2010			clean		minneapolis	hennepin co	6995
6849082162			2012	51870		missing	6 cylinders	minneapolis	washington/WI	1895
6849342808			2007	122000		clean		minneapolis	washington/WI	9999
6849149443				59758		clean	4 cylinders	minneapolis	anok/chis/isa	6850
6849353774			2017	23000	3GCUKSEC4HG504729	clean	8 cylinders	minneapolis	washington/WI	37000
6849538479			2000	195500		clean	8 cylinders	minneapolis	anok/chis/isa	4750
6849208334			1994	220000		clean	6 cylinders	minneapolis	anok/chis/isa	700
6849476127			2014	133000		clean	4 cylinders	minneapolis	dakota/scott	5000
6849263933			2004			salvage	8 cylinders	minneapolis	anok/chis/isa	8450
6849388269	subaru			157293	JF1GG65554H818712	clean	4 cylinders	minneapolis	washington/WI	3995
6849302722			2011	93690		clean	6 cylinders	minneapolis	ramsey co	13750
6849436057				175000		clean	6 cylinders	minneapolis	dakota/scott	5600
6848905981	subaru	sti-wrx	2004			clean		minneapolis	washington/WI	15000
6844070551			2006			clean	8 cylinders	minneapolis	hennepin co	1800
6848987162			2006			clean	4 cylinders	minneapolis	dakota/scott	950
6849161719			2017,2001	172000	N/A	clean	10 cylinders	minneapolis	hennepin co	16500
