post_id	listing_name	make	model	year	odometer	vin	condition	title_status	cylinders	crumb_area	crumb_subarea	price
6535160448		subaru	outback	2001				clean		atlanta	atlanta	2200
6532086022		subaru	forester	2015	51400	JF2SJAAC4FH441288	excellent	clean	4 cylinders	atlanta	otp south	16200
6535930049		subaru			170000		good	clean	4 cylinders	atlanta	otp north	3500
6533824045		subaru	impreza	2009			excellent	clean		atlanta	atlanta	8250
6536148058		subaru	legacy	2001	188000			clean		minneapolis	dakota/scott	2000
6535859707		subaru	outback	2007	135000		good	clean	4 cylinders	minneapolis	dakota/scott	5500
6535747048		subaru	outback	2008				clean		minneapolis	anok/chis/isa	6900
6536153394		subaru	impreza	2015	40500		like new	clean	4 cylinders	minneapolis	hennepin co	17900
6535512555		subaru	forester	2002			good	clean	4 cylinders	minneapolis	carv/sher/wri	1500
6535927720		subaru	forester	1998	210000			clean		minneapolis	washington/WI	1300
6535806298		subaru		1998	152000		excellent	clean	8 cylinders	minneapolis	ramsey co	6000
6537090585		subaru	sti-wrx	2007				clean		atlanta	atlanta	142
6536482747		subaru		2002	115000		good	clean	4 cylinders	atlanta	atlanta	2500
6533668429		subaru	legacy	2010	157000	4S3BMBB6XA3239050	excellent	clean	4 cylinders	atlanta	atlanta	5700
6536507736		subaru	sti-wrx				excellent	clean	6 cylinders	atlanta	atlanta	1500
6536629181		subaru	sti	2011	68000		excellent	clean	4 cylinders	atlanta	otp north	20000
6534791552		subaru	outback	2001	174000		excellent	clean	6 cylinders	atlanta	otp north	1600
6536215746		subaru		2006	159893		good	clean	4 cylinders	minneapolis	hennepin co	1100
6536926848		subaru		1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009				clean		minneapolis	ramsey co	300
6537009533		subaru	legacy	2005	168000			clean	4 cylinders	minneapolis	anok/chis/isa	5000
6536609589				2005	192000		good	clean	4 cylinders	minneapolis	hennepin co	4000
6536701978		subaru	sti	2006,2005,2002				clean		missoula		6500
6534132770		subaru	outback	2013	65113	4S4BRDKC4D2270853		rebuilt	6 cylinders	missoula		14500
6533239073		subaru	legacy-outback	1999	170629		fair	clean		missoula		500
6533362669		subaru	forester	2010	118500		excellent	lien	4 cylinders	missoula		10200
6537688081		subaru	impreza	2007				clean		atlanta	atlanta	6599
6537597925		subaru	impreza	2002	1400	4S3GTAD65J3705760	new	clean	4 cylinders	atlanta	atlanta	20000
6536106386		subaru		2008	105000		excellent	clean	4 cylinders	minneapolis	dakota/scott	6500
6537470625		subaru		2009	79600	JF4GG61645H057870	good	clean	4 cylinders	minneapolis	hennepin co	6250
6533250067		subaru	wrx	2002	280000		fair	clean	4 cylinders	minneapolis	ramsey co	6500
6538334705		subaru	impreza	1996	180239		like new	clean	4 cylinders	atlanta	otp north	2882
6536036738		subaru	wrx	2015	28500			clean	4 cylinders	atlanta	otp north	23500
6537853532		subaru	tribeca	2006	170000		excellent	clean	6 cylinders	atlanta	atlanta	6500
6538321231		subaru	legacy	2016			like new	clean	6 cylinders	atlanta	atlanta	15200
6533900146		subaru	outback	2016	17528		like new	clean	4 cylinders	atlanta	otp north	28000
6537819236		subaru	forester	2008	121720	JF1SG63658H711106	excellent	clean	4 cylinders	atlanta	otp north	6200
6537943370		subaru	impreza	2014			excellent	clean	4 cylinders	minneapolis	dakota/scott	13500
6537969667		subaru		2000	208		good	clean	4 cylinders	minneapolis	ramsey co	1500
6537100244		subaru	impreza-sti-wrx	2005	154000		good	clean	4 cylinders	minneapolis	hennepin co	13500
6538408168		subaru	tribeca		134000	4s4wx83c764426632	excellent	clean	6 cylinders	minneapolis	ramsey co	7500
6538143743		subaru	impreza	2011	55000		good	rebuilt	4 cylinders	minneapolis	dakota/scott	7500
6538619980		subaru	outback	2012	76700		good	clean	4 cylinders	atlanta	otp north	13500
6536185744		subaru		2010	97000		excellent	clean	6 cylinders	atlanta	atlanta	9500
6538473081		subaru		1999	1700000		good	clean	6 cylinders	atlanta	atlanta	2750
6536229683		subaru	legacy	2005	190030		good	clean	4 cylinders	atlanta	otp north	4500
6536280311		subaru	outback	2002	165000			salvage	4 cylinders	minneapolis	hennepin co	1200
6538550930		subaru	crosstrek	2015	24399	JF2GPACC8F8305103	good	clean	4 cylinders	minneapolis	ramsey co	18200
6538062598		subaru	impreza	2008	128000		new	clean	4 cylinders	minneapolis	anok/chis/isa	7500
6536790431		subaru	outback	2011	69000		like new	clean	6 cylinders	minneapolis	carv/sher/wri	17499
6534554667		subaru	legacy	2014	62078			clean		minneapolis	washington/WI	12000
6535068198		subaru	sti	2007	44000		like new	clean	4 cylinders	missoula		26000
6537940117		subaru	outback	2000	231500			rebuilt	4 cylinders	missoula		2500
6531827808		subaru		1993			excellent	clean	4 cylinders	missoula		3500
6531225473		subaru	impreza	2005	170000		excellent	clean	4 cylinders	missoula		5200
6537267551		subaru	outback	2014	25750		like new	lien	4 cylinders	missoula		19500
6534219822		subaru	outback	2001				clean		missoula		3500
6531066193		subaru	outback	2008				clean	4 cylinders	missoula		7000
6538734309		subaru	brz	2013	53240	JF1ZCAC15D2608881	excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	11950
6538993716		subaru	legacy	1999	110000		good	clean	4 cylinders	minneapolis	anok/chis/isa	2800
6537588073		subaru		2016			like new	rebuilt	6 cylinders	minneapolis	anok/chis/isa	19495
6539083241		subaru	impreza-wrx	2002				parts only		minneapolis	ramsey co	400
6536607646		subaru	sti	2005			good	lien		minneapolis	hennepin co	6500
6539046578		subaru		2010			excellent	clean		minneapolis	ramsey co	5200
6537884977		subaru	legacy	2010	92085		salvage	parts only	4 cylinders	atlanta	otp north	4500
6537661877		subaru	impreza-sti-wrx	2008,2002				clean		atlanta	atlanta	2000
6535377431		subaru	impreza	2007				clean		atlanta	atlanta	6599
6539287850		subaru	impreza	2012	58000			clean		atlanta	atlanta	12500
6537872712		subaru	sti-wrx	2008	93125	Request	excellent	clean	4 cylinders	atlanta	otp north	30000
6538992406		subaru	outback	2001	180000		good	clean	4 cylinders	atlanta	atlanta	1000
6537815858		subaru	forester	2008	121720	JF1SG63658H711106	excellent	clean	4 cylinders	atlanta	otp north	6200
6539046497		subaru	legacy	2009	126200		excellent	clean	4 cylinders	atlanta	atlanta	7950
6539869028		subaru	legacy	2005	195000			clean	4 cylinders	minneapolis	hennepin co	2900
6538999989		subaru	legacy	2012	92000		like new	clean	4 cylinders	minneapolis	dakota/scott	9995
6539872658		subaru	impreza-wrx	2004	186757	JF1GD296646504514	fair	clean	4 cylinders	minneapolis	ramsey co	5000
6537942471		subaru	sti-wrx	2006	125000		good	clean	4 cylinders	minneapolis	carv/sher/wri	5800
6539872771		subaru	forester	2004	217505	JF1SG65654G760738	excellent	clean	4 cylinders	missoula		4999
6539724705		subaru	impreza	2008	12000	F1GH63618H834422	good	salvage	4 cylinders	missoula		6100
6539451941		subaru	legacy	2008	85459	4s3BL676484208092	good	clean	4 cylinders	missoula		8900
6540397306		subaru	outback	2001				clean	4 cylinders	atlanta	otp north	2400
6540086087				1994				clean		atlanta	atlanta	1
6539772374		subaru	legacy-outback	2002				clean		atlanta	otp north	2400
6538551048		subaru	impreza-wrx	2004	167			clean	4 cylinders	atlanta	atlanta	6900
6534029650		subaru	impreza-wrx	2004				clean		atlanta	otp west	7000
6535579292		subaru	outback	2006	150		excellent	clean	4 cylinders	atlanta	atlanta	4700
6540106607		subaru	forester	2002	215000		fair	clean	4 cylinders	atlanta	otp north	2500
6540569178		subaru	forester	2006				clean		atlanta	atlanta	3500
6539353133		subaru	forester	2001	124500	JF1SF63521G767428		clean	4 cylinders	minneapolis	hennepin co	2500
6540163918		subaru	forester	2017	4450			rebuilt		minneapolis	ramsey co	16950
6540950548		subaru	impreza	2009	89400		good	rebuilt	4 cylinders	minneapolis	hennepin co	5980
6538963402		subaru	wrx	2015	54900		excellent	clean	4 cylinders	minneapolis	anok/chis/isa	23000
6540197367		subaru	legacy	2006				salvage		minneapolis	hennepin co	5900
6537784047		subaru	forester	2005				clean	4 cylinders	minneapolis	anok/chis/isa	1400
6537666421		subaru	forester	2004	198000		good	clean	6 cylinders	atlanta	atlanta	3500
6536322073		subaru	brz	2013	70		excellent	clean		atlanta	atlanta	14000
6540817206		subaru		1999	1700000		good	clean	6 cylinders	atlanta	otp south	2750
6540644406		subaru	wrx	2007	144000			clean		atlanta	otp north	6700
6541410220		subaru	legacy	2008	108312		excellent	clean	4 cylinders	atlanta	otp east	3900
6541456090		subaru	legacy	1998	125600		fair	clean	4 cylinders	atlanta	otp north	1650
6541400337		subaru	legacy	2010	149000	4S3BMBB6XA3239050	like new	clean	4 cylinders	atlanta	atlanta	5700
6541407252		subaru	tribeca	2006				clean		atlanta	otp north	3900
6541444575		subaru		1995	174000		good	clean		atlanta	otp south	6800
6541076984		subaru	forester	2010				clean		atlanta	atlanta	6999
6541407826		subaru	tribeca	2006				clean		atlanta	otp north	3900
6541525854		subaru	impreza	2009			excellent	clean		atlanta	atlanta	8250
6541750954		subaru	legacy	2010	53000		excellent	rebuilt	6 cylinders	minneapolis	ramsey co	9999
6542023919		subaru	legacy	2008	122200		excellent	clean	4 cylinders	minneapolis	ramsey co	5800
6541438189		subaru	brz	2013	52240	JF1ZCAC15D2608881	excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	11950
6541739696		subaru	tribeca	2007	132000		excellent	clean	6 cylinders	minneapolis	hennepin co	6500
6537984886		subaru	impreza-wrx	2009	154500		excellent	lien	4 cylinders	minneapolis	anok/chis/isa	11000
6539298213		subaru	impreza	2015	7900		like new	rebuilt	4 cylinders	minneapolis	ramsey co	11800
6541413823		subaru	legacy	2015				clean		minneapolis	dakota/scott	17500
6536853884		subaru	forester	2006	129000	JF1SG63656H708526		clean	4 cylinders	minneapolis	ramsey co	5000
6541162048		subaru	outback	2006	107000		good	clean	4 cylinders	minneapolis	ramsey co	6095
6541476682		subaru	impreza	2008	130000		excellent	clean	4 cylinders	missoula		5950
6540737363		subaru	legacy	1995	164000			clean		missoula		2700
6537500480		subaru	loyale	1991	184029		good	clean		missoula		1500
6540928103		subaru	impreza	2002	29543		excellent	clean	4 cylinders	missoula		17499
6540276586		subaru	forester	2010	235000		excellent	clean	4 cylinders	missoula		7500
6541976868		subaru	legacy	1994	156628		fair	clean		missoula		1000
6541897441		subaru	legacy	1991	178000		fair	clean	4 cylinders	missoula		800
6538056418		subaru	wrx	2004	160		good	clean	4 cylinders	missoula		8500
6539562170		subaru	forester	2015	35789		excellent	rebuilt	4 cylinders	missoula		13200
6539139197		subaru	wrx	2015	27500			rebuilt		missoula		15999
6541989074		subaru	impreza	2009	185000			clean	4 cylinders	missoula		1700
6541256231		subaru		2007	198000			clean		atlanta	otp north	2800
6541422184		subaru	forester	2009	131000	JF2SH64629H706907	excellent	clean	4 cylinders	atlanta	atlanta	6500
6542015399		subaru	forester	2002	167149		good	clean	4 cylinders	atlanta	otp north	3500
6541744050		subaru	forester	1998	165000	jf1sf6559wh756814	good	clean	4 cylinders	atlanta	atlanta	500
6539955552		subaru	impreza	2004	199200	JF1GG65X4H808581	good	clean	4 cylinders	atlanta	otp north	3200
6540811538		subaru	impreza-wrx	2005	89000			clean		atlanta	atlanta	8700
6538470949		subaru	impreza	2009	131600	JF1GE60609H515267	excellent	clean	4 cylinders	atlanta	otp north	5499
6540911666		subaru		2001				clean		minneapolis	hennepin co	1000
6541854181		subaru	legacy	2012	8200		good	rebuilt	4 cylinders	minneapolis	hennepin co	7500
6540409811					152000			lien		minneapolis	dakota/scott	7000
6541263384				2012	39800		excellent	clean	4 cylinders	minneapolis	anok/chis/isa	18990
6539718300		subaru	impreza	2010	137000		good	clean		minneapolis	hennepin co	5000
6540388952		subaru	forester	2011				clean		minneapolis	washington/WI	9000
6541983845		subaru	legacy	2012	92000			clean	4 cylinders	minneapolis	hennepin co	9700
6541589859		subaru	forester	2002	189000	JF1SF65662H728813	good	clean	4 cylinders	minneapolis	washington/WI	4450
6542679443		subaru	wrx	2002	215000		good	clean	4 cylinders	minneapolis	dakota/scott	3000
6542094646		subaru	forester	2005	180000	JF1SG63695H752544	excellent	clean	4 cylinders	minneapolis	hennepin co	3500
6542557540		subaru	crosstrek	2013				clean		atlanta	otp east	17500
6542318661				2016	53000		good	clean	4 cylinders	atlanta	otp north	20500
6538375685		subaru	impreza	2009			excellent	clean	4 cylinders	atlanta	atlanta	8250
6541878350		subaru	tribeca	2006	165		excellent	clean	6 cylinders	atlanta	atlanta	4200
6541407460		subaru	tribeca	2006				clean		atlanta	otp north	3900
6542199744		subaru	legacy	2006			like new	clean	4 cylinders	atlanta	otp north	3900
6542316009		subaru	forester	2009	131000	JF2SH64629H706907	excellent	clean	4 cylinders	atlanta	atlanta	6500
6542672788		subaru	legacy	1998	283000			clean		minneapolis	anok/chis/isa	750
6541162857		subaru	impreza	2011	55000		good	rebuilt	4 cylinders	minneapolis	dakota/scott	7500
6542810505		subaru	forester-xt	2005	173000			clean	4 cylinders	minneapolis	hennepin co	4000
6540862012		subaru	forester	1999	110015	JF1SF6356XH725055		clean		minneapolis	hennepin co	4750
6543374745		subaru	legacy	1997				clean		minneapolis	washington/WI	500
6542959846		subaru	impreza-outback	2007	127000		excellent	clean	4 cylinders	minneapolis	hennepin co	5900
6542894810		subaru	impreza	2010	42000		like new	salvage	4 cylinders	minneapolis	hennepin co	10000
6543476483		subaru	legacy	2000	231534		good	clean	4 cylinders	minneapolis	hennepin co	1900
6542849490		subaru	wrx	2016	25200	JF1VA1B66G9831699	excellent	clean	4 cylinders	minneapolis	hennepin co	23000
6543491043				2006				clean		minneapolis	washington/WI	4500
6543215785		subaru	outback-xt	2005	136000		excellent	clean	4 cylinders	minneapolis	hennepin co	8500
6541986262		subaru	impreza	2015	29780		excellent	salvage	4 cylinders	minneapolis	dakota/scott	9500
6542360579		subaru	tribeca	2007	123000		excellent	clean		minneapolis	hennepin co	6800
6541351694		subaru	crosstrek	2014	17000		excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	13500
6543413040		subaru	outback-xt	2005	178000		good	clean	4 cylinders	minneapolis	washington/WI	6000
6543166397		subaru	forester	2009	131000	JF2SH64629H706907	excellent	clean	4 cylinders	atlanta	atlanta	6500
6543700296		subaru	outback	2006				clean		atlanta	otp north	4900
6542916413		subaru	legacy	1999	214298		fair	clean	4 cylinders	atlanta	atlanta	2000
6543087897		subaru	legacy-outback	2001	2700000		excellent	clean		atlanta	atlanta	2500
6542418977		subaru	impreza	2007				clean		atlanta	atlanta	6500
6543625159		subaru	outback	2011	148590		excellent	clean	4 cylinders	atlanta	atlanta	8500
6543401814		subaru	sti-wrx	2004				clean		atlanta	otp south	12200
6543569327		subaru	impreza-wrx	2004	167			clean	4 cylinders	atlanta	atlanta	6500
6541058218		subaru	outback	2004	174000		excellent	clean		atlanta	otp north	4500
6540880142		subaru	outback	2008	126000	4S4BP62C587320069	good	clean	4 cylinders	atlanta	atlanta	6900
6543255081		subaru	loyale				good	clean	4 cylinders	atlanta	otp north	2500
6540034436		subaru		2003				clean		atlanta	otp east	2000
6540122752		subaru	impreza-wrx	2012	102000		excellent	lien	4 cylinders	minneapolis	carv/sher/wri	16500
6543592660		subaru	forester	2001			good	clean	4 cylinders	minneapolis	anok/chis/isa	2500
6543365355				2006				clean		minneapolis	ramsey co	4500
6543357538				2006	250000			clean		minneapolis	hennepin co	4500
6544372444		subaru	impreza	2003			excellent	clean	4 cylinders	minneapolis	anok/chis/isa	5500
6543535855		subaru	legacy	2002	188000		good	clean	4 cylinders	minneapolis	dakota/scott	1200
6543023079		subaru	impreza-sti-wrx	2005			excellent	clean	4 cylinders	minneapolis	hennepin co	15000
6543257858		subaru	legacy-outback	2002				clean		atlanta	otp north	2300
6544167868		subaru	brz	2013			like new	clean	4 cylinders	atlanta	otp north	21500
6543855829		subaru	sti	2008	13000			clean		atlanta	otp north	5400
6544527182		subaru	legacy	2008		4SBL856184207688	salvage	salvage	6 cylinders	atlanta	otp north	1
6542200175				1994				clean		atlanta	atlanta	1
6543264817		subaru	outback	2000				clean		atlanta	otp north	2895
6544450092		subaru	outback	2002	170		excellent	clean		atlanta	otp north	3999
6543457514		subaru	outback	1997			fair	clean	4 cylinders	minneapolis	washington/WI	999
6543397654		subaru	legacy	1995	235241	4S3BK631987	fair	clean		missoula		400
6541080212		subaru	forester	2009,2017				rebuilt		missoula		7500
6544808945		subaru	outback	2009	150000		excellent	clean	4 cylinders	missoula		7200
6542005122		subaru		2012	96000		excellent	clean	4 cylinders	missoula		12499
6541898349		subaru	impreza	2008	140000		good	clean		missoula		6500
6541455200		subaru		2005	190615	JF2AM53B3EE472238	fair	clean	4 cylinders	missoula		700
6543895722		subaru	outback	2007	149148		good	clean	4 cylinders	minneapolis	washington/WI	4800
6544531533		subaru	forester	2008	190760		excellent	clean	4 cylinders	minneapolis	ramsey co	4995
6544275348		subaru	forester	2015	53050			clean		minneapolis	anok/chis/isa	15900
6543859026		subaru	sti	2011	64000			rebuilt		atlanta	atlanta	14999
6544976566		subaru	impreza	2005	190000		good	clean	4 cylinders	atlanta	otp south	3500
6543145066		subaru		2003				clean		atlanta	otp east	1200
6544392393		subaru	impreza-wrx	2005	89000			rebuilt		atlanta	atlanta	8500
6542130070		subaru	outback	2000	132000		good	clean	4 cylinders	atlanta	atlanta	3000
6545062551		subaru	wrx	2007	143000	Upon request	excellent	clean	4 cylinders	atlanta	otp north	11000
6544825180		subaru	outback	2004	190000			clean		atlanta	atlanta	2950
6544046688		subaru	sti	1991	166000		like new	clean	6 cylinders	atlanta	otp south	12500
6544039193		subaru	sti	2004	48000			clean	4 cylinders	minneapolis	hennepin co	17500
6545026914		subaru	forester	2002	200000		good	clean	4 cylinders	minneapolis	carv/sher/wri	1500
6543351417		subaru	wrx	2011	90000		excellent	clean	4 cylinders	minneapolis	anok/chis/isa	16500
6545751475		subaru	forester	1998				clean	4 cylinders	minneapolis	dakota/scott	200
6543375368				2006				clean		minneapolis	anok/chis/isa	4500
6544900999		subaru	impreza	2011	55000		good	rebuilt	4 cylinders	minneapolis	dakota/scott	7500
6544551428		subaru	outback	2007	139000		excellent	clean	4 cylinders	minneapolis	ramsey co	6200
6540217840		subaru	wrx	2006				lien		atlanta	otp north	8500
6544852304		subaru	impreza-outback	2004	127000			clean	4 cylinders	atlanta	otp east	1500
6529427567		subaru	brz-wrx	2006				clean		atlanta	atlanta	12500
6543843126		subaru	impreza	2009			excellent	clean		atlanta	atlanta	8250
6540910884		subaru	impreza-wrx	2009	106789		good	rebuilt	4 cylinders	minneapolis	hennepin co	10000
6545944505		subaru	wrx	2017	34000			lien		minneapolis	ramsey co	24500
6545223434		subaru	wrx	2013	67000		good	clean	4 cylinders	minneapolis	dakota/scott	17500
6544936375		subaru	legacy	1999	99000		good	clean		minneapolis	dakota/scott	500
6541461759		subaru	legacy	2005	168000			clean	4 cylinders	minneapolis	anok/chis/isa	5000
6545934330		subaru	impreza-outback	2007	127000		excellent	clean	4 cylinders	minneapolis	hennepin co	5900
6545721891		subaru	impreza-wrx	2014	49000		good	lien	4 cylinders	minneapolis	hennepin co	23000
6546599435		subaru	impreza	2002	180000		good	clean	4 cylinders	minneapolis	carv/sher/wri	4299
6546356296		subaru	legacy	2005	164000			clean	4 cylinders	minneapolis	ramsey co	3900
6543894580		subaru	sti	2005				clean		minneapolis	ramsey co	16000
6545993064		subaru	forester	2004	194000		good	clean	4 cylinders	minneapolis	anok/chis/isa	2000
6545062882		subaru	legacy	2010	83500		excellent	salvage	4 cylinders	minneapolis	dakota/scott	7599
6542996233		subaru	wrx	2005	93360		fair	clean	4 cylinders	minneapolis	hennepin co	6500
6545223727		subaru	outback-xt	2005			fair	clean	4 cylinders	atlanta	atlanta	2700
6545873665		subaru	forester	2005	171000		excellent	clean	4 cylinders	atlanta	otp north	5995
6546095490		subaru	legacy	2010	149000		excellent	clean	4 cylinders	atlanta	atlanta	5700
6546732947		subaru	outback	2002	170000		fair	clean		atlanta	otp north	700
6544362238		subaru	forester	2007	155495		excellent	clean	4 cylinders	atlanta	atlanta	4499
6547039170		subaru	legacy	1997				clean		minneapolis	washington/WI	500
6544929305		subaru	justy	1991			fair	clean	3 cylinders	minneapolis	washington/WI	1000
6544789740		subaru	forester	2003				clean		minneapolis	washington/WI	5900
6546105098		subaru	brz	2013	52240	JF1ZCAC15D2608881	excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	11950
6546477028		subaru	forester	2005	147848		excellent	clean	4 cylinders	minneapolis	anok/chis/isa	4650
6545843133		subaru	sti	2017	3300			clean		minneapolis	carv/sher/wri	33987
6546869214				2017				clean		minneapolis	dakota/scott	24999
6545622701		subaru	forester	2003	152000		good	clean		minneapolis	ramsey co	1999
6545061662		subaru	impreza	2009	89400		good	rebuilt	4 cylinders	minneapolis	hennepin co	5980
6547332043		subaru		2009	111		excellent	clean	4 cylinders	minneapolis	dakota/scott	7295
6547431669				2006				clean		minneapolis	dakota/scott	4500
6547000397		subaru	brz	2016	10000		excellent	rebuilt	4 cylinders	minneapolis	ramsey co	19000
6547325201		subaru	impreza-sti-wrx	2004	135000	jf1gd60674l4003	good	clean	4 cylinders	minneapolis	dakota/scott	5944
6547280227		subaru	forester	2005	93517	JF1SG69605H737731	excellent	clean	4 cylinders	minneapolis	hennepin co	7500
6547559445		subaru		2005	194			clean	6 cylinders	minneapolis	hennepin co	2250
6547649333		subaru	sti-wrx	2017,2007	63000	Jf1gd766x7l512970	excellent	clean	4 cylinders	atlanta	atlanta	23000
6546308296		subaru		2017			like new	clean	4 cylinders	atlanta	otp north	
6543947656		subaru	impreza	1993				clean		atlanta	otp east	1850
6542269311		subaru	wrx	2005				clean		atlanta	atlanta	11000
6544739363		subaru	outback	2001	174000		excellent	clean	6 cylinders	atlanta	otp north	1600
6545364813		subaru						missing		atlanta	atlanta	1400
6544884898		subaru	crosstrek	2002	5500	JF2GTAACXJH203874	like new	clean	4 cylinders	atlanta	otp north	21900
6546678949		subaru	legacy	2012	141066			clean		atlanta	atlanta	5300
6547648168		subaru	impreza	2007				clean		atlanta	atlanta	5800
6547060058		subaru	legacy	2010	149000	4S3BMBB6XA3239050	like new	clean	4 cylinders	atlanta	atlanta	5700
6546773307		subaru	impreza	1995				parts only		minneapolis	ramsey co	1
6547504976		subaru	impreza-wrx	2005	180000		excellent	clean	4 cylinders	minneapolis	hennepin co	7950
6547373319		subaru	forester	2015				rebuilt		minneapolis	dakota/scott	12900
6547759739		subaru	wrx	2014	21250			rebuilt		minneapolis	dakota/scott	18900
6547816654		subaru	forester	2015	53050			clean	4 cylinders	minneapolis	washington/WI	15900
6547905954		subaru		2014				lien		minneapolis	hennepin co	26500
6548407390		subaru	forester	1998			good	clean	4 cylinders	minneapolis	hennepin co	1200
6546968552		subaru		2009	79600	JF4GG61645H057870	good	clean	4 cylinders	minneapolis	hennepin co	6000
6546665871				2013	61000		like new	clean	4 cylinders	minneapolis	hennepin co	17500
6548134291		subaru		2004	194			clean	6 cylinders	minneapolis	hennepin co	2250
6547182887		subaru		2010	92000		excellent	salvage	6 cylinders	atlanta	atlanta	14500
6548472273		subaru	sti-wrx	2004	110000		fair	clean	4 cylinders	atlanta	otp north	10000
6546199971		subaru	brz-sti-wrx	2013	45200		excellent	clean	4 cylinders	atlanta	atlanta	17000
6547762284		subaru	legacy	2012				clean		atlanta	otp east	6500
6546112212		subaru	forester	2000	85000		good	clean	4 cylinders	atlanta	otp north	7900
6547748512		subaru	outback	2005	166000		new	clean	4 cylinders	atlanta	atlanta	4200
6547669359		subaru	outback	1999	365000			clean		missoula		1500
6548277013		subaru	legacy	2015	60000		like new	clean	6 cylinders	missoula		18250
6544370121		subaru	forester	2001	123000		excellent	clean	4 cylinders	missoula		4599
6544822674		subaru	legacy	1994	217000			clean		missoula		1000
6547725455		subaru	outback	2002				clean		missoula		3200
6548154858		subaru	legacy	1998				clean	4 cylinders	missoula		2000
6547048632		subaru	wrx	2002	190000	11111111111111111	fair	clean	4 cylinders	minneapolis	dakota/scott	4500
6547817914		subaru	outback	2005	146850	4S4BP86C054310861	good	clean	6 cylinders	minneapolis	ramsey co	5200
6548775806				1997				clean		minneapolis	hennepin co	900
6547494658		subaru	outback	2005	138000		good	clean	4 cylinders	minneapolis	ramsey co	4000
6547850599		subaru	impreza	2002			fair	salvage	4 cylinders	minneapolis	dakota/scott	1500
6548707306		subaru	tribeca	2008	158000		excellent	clean	6 cylinders	minneapolis	hennepin co	6200
6546256691		subaru	impreza	2015	29780		excellent	salvage	4 cylinders	minneapolis	dakota/scott	8900
6548033999		subaru	brz	2013	52240	JF1ZCAC15D2608881	excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	11950
6547954858		subaru			122916	WVWFA71FX7V018649	excellent	clean		atlanta	otp north	6450
6545416951		subaru	tribeca	2007	127000		fair	clean	6 cylinders	atlanta	otp north	6900
6547281707		subaru	forester	2002			good	clean	4 cylinders	atlanta	atlanta	2000
6541512581		subaru		2004	113700		excellent	clean	4 cylinders	atlanta	otp east	3900
6548751469		subaru	wrx		7700			clean		atlanta	atlanta	26000
6547673381		subaru	forester	2010	182012		excellent	clean	4 cylinders	atlanta	atlanta	5999
6546090381		subaru	brz	2016	34500	JF1ZNAA14G8702099	excellent	clean	4 cylinders	atlanta	otp east	16500
6548607212		subaru	forester	2006	190000		good	clean	4 cylinders	atlanta	atlanta	2000
6547975131		subaru	outback	2002	170		excellent	clean		atlanta	otp north	3999
6547826932		subaru	outback	2004	138000		excellent	clean	4 cylinders	atlanta	atlanta	3600
6548845770		subaru	impreza-sti-wrx	2004	116000		excellent	clean	4 cylinders	minneapolis	hennepin co	8000
6548892988		subaru	legacy	2008	158000		good	clean	4 cylinders	minneapolis	dakota/scott	6500
6548613420		subaru	impreza	1996	225000		excellent	clean	4 cylinders	minneapolis	hennepin co	3200
6549176842		subaru	impreza-sti-wrx	2005			excellent	clean	4 cylinders	minneapolis	hennepin co	15000
6546853889		subaru		2010,2002	191200		good	clean	6 cylinders	minneapolis	anok/chis/isa	3200
6546841756				2005	169000		good	clean	4 cylinders	minneapolis	hennepin co	6000
6547080679		subaru	forester	2002	232000		good	clean	4 cylinders	minneapolis	ramsey co	700
6549143547		subaru	wrx	2007	112000		good	rebuilt	4 cylinders	minneapolis	washington/WI	11000
6549557030		subaru		2002	145000		good	clean	4 cylinders	minneapolis	ramsey co	1200
6549630498		subaru	sti-wrx	1997	102000		good	clean	6 cylinders	minneapolis	hennepin co	6500
6550023909		subaru		2010	97000		excellent	clean	6 cylinders	atlanta	atlanta	9500
6544663674		subaru	wrx	1995,2010,2008,2000	157000		like new	clean	8 cylinders	atlanta	atlanta	24900
6550059695		subaru	wrx	2006	75543	JF1GD79606G524242	excellent	clean	4 cylinders	atlanta	otp west	12500
6547185101		subaru	sti-wrx	2007	121000		good	clean	4 cylinders	atlanta	atlanta	17000
6549904020		subaru	forester	2007	149000		good	clean	4 cylinders	atlanta	otp south	4500
6547300599		subaru	legacy-outback	2002				clean		atlanta	otp north	1900
6549753423		subaru	legacy	2008	108	4S3BL626587215025	excellent	clean		atlanta	atlanta	5900
6547584788		subaru	outback	2006				clean		atlanta	otp north	4900
6548379283		subaru	outback	2005	130000	4S4BP61C157313942	excellent	clean		atlanta	atlanta	4200
6548933813		subaru		2004	194			clean	6 cylinders	minneapolis	hennepin co	2250
6549141834		subaru	legacy	1993	192000		good	clean	4 cylinders	minneapolis	hennepin co	700
6549982542		subaru	forester	1998			good	clean	4 cylinders	minneapolis	hennepin co	1200
6546590668		subaru	legacy	1995	285000			clean	4 cylinders	missoula		1400
6549853924		subaru	tribeca	2008				salvage		missoula		8000
6545853063		subaru	legacy-outback	2002	131630		excellent	clean	4 cylinders	missoula		4999
